year,month,Monthly Anamoly,Monthly Unc.,city_num,DateTime
1936,11,26.146,0.316,3,1936-11-01
1936,12,26.278000000000002,0.259,3,1936-12-01
1937,1,26.287000000000003,0.414,3,1937-01-01
1937,2,26.868,0.353,3,1937-02-01
1937,3,27.506,0.264,3,1937-03-01
1937,4,27.061,0.278,3,1937-04-01
1937,5,27.161,0.304,3,1937-05-01
1937,6,26.962,0.277,3,1937-06-01
1937,7,26.413999999999998,0.285,3,1937-07-01
1937,8,26.867,0.31,3,1937-08-01
1937,9,26.712,0.292,3,1937-09-01
1937,10,26.425,0.329,3,1937-10-01
1937,11,26.991,0.38,3,1937-11-01
1937,12,26.16,0.231,3,1937-12-01
1938,1,26.266000000000002,0.339,3,1938-01-01
1938,2,26.87,0.626,3,1938-02-01
1938,3,27.125,0.507,3,1938-03-01
1938,4,27.211,0.297,3,1938-04-01
1938,5,27.102,0.716,3,1938-05-01
1938,6,26.815,0.26,3,1938-06-01
1938,7,26.656,0.532,3,1938-07-01
1938,8,26.462000000000003,0.596,3,1938-08-01
1938,9,26.768,0.269,3,1938-09-01
1938,10,26.828000000000003,0.19,3,1938-10-01
1938,11,26.436,0.246,3,1938-11-01
1938,12,26.179000000000002,0.274,3,1938-12-01
1939,1,26.165000000000003,0.297,3,1939-01-01
1939,2,26.307,0.693,3,1939-02-01
1939,3,27.089000000000002,0.256,3,1939-03-01
1939,4,27.284,0.369,3,1939-04-01
1939,5,27.191,0.141,3,1939-05-01
1939,6,26.738,0.325,3,1939-06-01
1939,7,26.627,0.561,3,1939-07-01
1939,8,26.556,0.226,3,1939-08-01
1939,9,26.506,0.392,3,1939-09-01
1939,10,26.080000000000002,0.362,3,1939-10-01
1939,11,26.542,0.348,3,1939-11-01
1939,12,26.246000000000002,0.248,3,1939-12-01
1940,1,25.736,0.324,3,1940-01-01
1940,2,26.601,0.3,3,1940-02-01
1940,3,27.293000000000003,0.402,3,1940-03-01
1940,4,27.523,0.197,3,1940-04-01
1940,5,27.301000000000002,0.148,3,1940-05-01
1940,6,27.14,0.276,3,1940-06-01
1940,7,26.498,0.169,3,1940-07-01
1940,8,26.328000000000003,0.199,3,1940-08-01
1940,9,26.685,0.284,3,1940-09-01
1940,10,27.117,0.453,3,1940-10-01
1940,11,26.961000000000002,0.25,3,1940-11-01
1940,12,26.633,0.262,3,1940-12-01
1941,1,26.469,0.333,3,1941-01-01
1941,2,26.939,0.383,3,1941-02-01
1941,3,27.552000000000003,0.25,3,1941-03-01
1941,4,27.864,0.281,3,1941-04-01
1941,5,27.898,0.384,3,1941-05-01
1941,6,27.668000000000003,0.353,3,1941-06-01
1941,7,26.972,0.527,3,1941-07-01
1941,8,26.829,0.232,3,1941-08-01
1941,9,26.598,0.447,3,1941-09-01
1941,10,26.871000000000002,0.409,3,1941-10-01
1941,11,26.992,0.252,3,1941-11-01
1941,12,26.758,0.36,3,1941-12-01
1942,1,26.593,0.407,3,1942-01-01
1942,2,27.203,0.486,3,1942-02-01
1942,3,27.423000000000002,0.953,3,1942-03-01
1942,4,27.37,0.38,3,1942-04-01
1942,5,27.653000000000002,0.619,3,1942-05-01
1942,6,27.380000000000003,0.827,3,1942-06-01
1942,7,26.752,0.913,3,1942-07-01
1942,8,26.704,0.314,3,1942-08-01
1942,9,26.717,1.015,3,1942-09-01
1942,10,26.627000000000002,0.383,3,1942-10-01
1942,11,26.499000000000002,0.373,3,1942-11-01
1942,12,26.62,0.354,3,1942-12-01
1943,1,25.903000000000002,0.415,3,1943-01-01
1943,2,26.396,0.362,3,1943-02-01
1943,3,27.022000000000002,0.461,3,1943-03-01
1943,4,27.061,0.273,3,1943-04-01
1943,5,27.101,0.262,3,1943-05-01
1943,6,26.711000000000002,0.282,3,1943-06-01
1943,7,26.364,0.438,3,1943-07-01
1943,8,26.392000000000003,0.5,3,1943-08-01
1943,9,26.418,0.258,3,1943-09-01
1943,10,26.164,0.277,3,1943-10-01
1943,11,26.187,0.328,3,1943-11-01
1943,12,26.240000000000002,0.37,3,1943-12-01
1944,1,26.115000000000002,0.414,3,1944-01-01
1944,2,26.576999999999998,0.426,3,1944-02-01
1944,3,26.944000000000003,0.388,3,1944-03-01
1944,4,27.267,0.489,3,1944-04-01
1944,5,27.549,0.56,3,1944-05-01
1944,6,27.037000000000003,0.612,3,1944-06-01
1944,7,26.834,0.597,3,1944-07-01
1944,8,26.944000000000003,0.485,3,1944-08-01
1944,9,26.812,0.546,3,1944-09-01
1944,10,26.882,0.431,3,1944-10-01
1944,11,26.631,0.374,3,1944-11-01
1944,12,26.439,0.454,3,1944-12-01
1945,1,26.645000000000003,0.378,3,1945-01-01
1945,2,26.758,0.52,3,1945-02-01
1945,3,27.163,0.49,3,1945-03-01
1945,4,27.108,0.721,3,1945-04-01
1945,5,27.346,0.324,3,1945-05-01
1945,6,27.037000000000003,0.516,3,1945-06-01
1945,7,26.581,0.529,3,1945-07-01
1945,8,26.753,0.396,3,1945-08-01
1945,9,26.567,0.421,3,1945-09-01
1945,10,26.656000000000002,0.587,3,1945-10-01
1945,11,26.383000000000003,0.584,3,1945-11-01
1945,12,26.282,0.954,3,1945-12-01
1946,1,26.891000000000002,0.513,3,1946-01-01
1946,2,26.634999999999998,0.605,3,1946-02-01
1946,3,26.729000000000003,2.211,3,1946-03-01
1946,4,27.369,0.616,3,1946-04-01
1946,5,27.278000000000002,0.918,3,1946-05-01
1946,6,27.241,0.543,3,1946-06-01
1946,7,26.992,0.761,3,1946-07-01
1946,8,27.103,1.363,3,1946-08-01
1946,9,26.685,0.345,3,1946-09-01
1946,10,27.058,0.446,3,1946-10-01
1946,11,26.87,0.726,3,1946-11-01
1946,12,26.711000000000002,0.872,3,1946-12-01
1947,1,26.992,0.359,3,1947-01-01
1947,2,26.852999999999998,0.357,3,1947-02-01
1947,3,27.201,0.438,3,1947-03-01
1947,4,27.153,0.573,3,1947-04-01
1947,5,27.521,0.454,3,1947-05-01
1947,6,27.292,0.286,3,1947-06-01
1947,7,26.886,0.847,3,1947-07-01
1947,8,26.785,0.653,3,1947-08-01
1947,9,26.869,0.627,3,1947-09-01
1947,10,26.891000000000002,0.329,3,1947-10-01
1947,11,26.789,0.791,3,1947-11-01
1947,12,26.781000000000002,1.184,3,1947-12-01
1948,1,26.75,1.701,3,1948-01-01
1948,2,26.454,1.139,3,1948-02-01
1948,3,26.872000000000003,0.772,3,1948-03-01
1948,4,27.279999999999998,0.618,3,1948-04-01
1948,5,27.968,0.697,3,1948-05-01
1948,6,27.739,1.155,3,1948-06-01
1948,7,26.733,0.278,3,1948-07-01
1948,8,26.586000000000002,0.324,3,1948-08-01
1948,9,26.741,0.397,3,1948-09-01
1948,10,26.878,0.901,3,1948-10-01
1948,11,26.498,0.428,3,1948-11-01
1948,12,26.757,0.52,3,1948-12-01
1949,1,26.127000000000002,0.514,3,1949-01-01
1949,2,26.434,0.441,3,1949-02-01
1949,3,27.191000000000003,0.665,3,1949-03-01
1949,4,27.268,0.572,3,1949-04-01
1949,5,27.178,0.557,3,1949-05-01
1949,6,27.013,0.635,3,1949-06-01
1949,7,26.495,0.499,3,1949-07-01
1949,8,26.466,0.276,3,1949-08-01
1949,9,26.701,0.458,3,1949-09-01
1949,10,26.644000000000002,0.298,3,1949-10-01
1949,11,26.401,0.319,3,1949-11-01
1949,12,26.797,0.787,3,1949-12-01
1950,1,26.516000000000002,0.336,3,1950-01-01
1950,2,26.619,0.622,3,1950-02-01
1950,3,27.296000000000003,0.639,3,1950-03-01
1950,4,27.131999999999998,0.418,3,1950-04-01
1950,5,27.201,0.411,3,1950-05-01
1950,6,27.272000000000002,0.597,3,1950-06-01
1950,7,26.392,0.41,3,1950-07-01
1950,8,26.403000000000002,0.306,3,1950-08-01
1950,9,26.285,0.444,3,1950-09-01
1950,10,26.196,0.273,3,1950-10-01
1950,11,26.358,0.297,3,1950-11-01
1950,12,26.041,0.504,3,1950-12-01
1951,1,25.789,0.727,3,1951-01-01
1951,2,25.908,0.607,3,1951-02-01
1951,3,27.411,0.413,3,1951-03-01
1951,4,27.361,0.201,3,1951-04-01
1951,5,27.355,0.384,3,1951-05-01
1951,6,27.182000000000002,0.301,3,1951-06-01
1951,7,26.738,0.629,3,1951-07-01
1951,8,26.658,0.423,3,1951-08-01
1951,9,26.782,0.471,3,1951-09-01
1951,10,26.67,0.264,3,1951-10-01
1951,11,27.726000000000003,0.262,3,1951-11-01
1951,12,26.591,0.31,3,1951-12-01
1952,1,26.659000000000002,0.302,3,1952-01-01
1952,2,26.915,0.269,3,1952-02-01
1952,3,27.191000000000003,0.38,3,1952-03-01
1952,4,27.378999999999998,0.292,3,1952-04-01
1952,5,27.439,0.255,3,1952-05-01
1952,6,27.156000000000002,0.278,3,1952-06-01
1952,7,26.78,0.303,3,1952-07-01
1952,8,26.653000000000002,0.292,3,1952-08-01
1952,9,26.643,0.142,3,1952-09-01
1952,10,26.464000000000002,0.455,3,1952-10-01
1952,11,26.532,0.565,3,1952-11-01
1952,12,26.341,0.428,3,1952-12-01
1953,1,26.686,0.525,3,1953-01-01
1953,2,26.778,0.492,3,1953-02-01
1953,3,27.040000000000003,0.418,3,1953-03-01
1953,4,27.346,0.824,3,1953-04-01
1953,5,27.054000000000002,0.417,3,1953-05-01
1953,6,27.169,0.539,3,1953-06-01
1953,7,26.605,1.133,3,1953-07-01
1953,8,26.85,0.556,3,1953-08-01
1953,9,26.937,0.5,3,1953-09-01
1953,10,27.246000000000002,0.834,3,1953-10-01
1953,11,26.969,0.715,3,1953-11-01
1953,12,27.211000000000002,0.503,3,1953-12-01
1954,1,26.631,0.305,3,1954-01-01
1954,2,26.655,0.439,3,1954-02-01
1954,3,27.638,0.24,3,1954-03-01
1954,4,27.378999999999998,0.394,3,1954-04-01
1954,5,27.383,0.307,3,1954-05-01
1954,6,26.765,0.21,3,1954-06-01
1954,7,26.45,0.304,3,1954-07-01
1954,8,26.512,0.333,3,1954-08-01
1954,9,26.677,0.673,3,1954-09-01
1954,10,26.227,0.485,3,1954-10-01
1954,11,26.104,0.701,3,1954-11-01
1954,12,26.714000000000002,0.885,3,1954-12-01
1955,1,26.236,0.522,3,1955-01-01
1955,2,26.504,0.37,3,1955-02-01
1955,3,26.907,0.513,3,1955-03-01
1955,4,27.081,0.336,3,1955-04-01
1955,5,27.489,0.245,3,1955-05-01
1955,6,26.837,0.39,3,1955-06-01
1955,7,25.931,0.386,3,1955-07-01
1955,8,25.922,0.581,3,1955-08-01
1955,9,26.413999999999998,0.486,3,1955-09-01
1955,10,26.34,0.336,3,1955-10-01
1955,11,26.400000000000002,1.143,3,1955-11-01
1955,12,26.101,0.689,3,1955-12-01
1956,1,26.027,0.752,3,1956-01-01
1956,2,26.919,0.656,3,1956-02-01
1956,3,27.303,0.608,3,1956-03-01
1956,4,27.146,0.393,3,1956-04-01
1956,5,27.208000000000002,0.577,3,1956-05-01
1956,6,26.592000000000002,0.459,3,1956-06-01
1956,7,26.448999999999998,0.362,3,1956-07-01
1956,8,26.407,0.293,3,1956-08-01
1956,9,26.517,0.307,3,1956-09-01
1956,10,26.267000000000003,0.268,3,1956-10-01
1956,11,26.461000000000002,0.632,3,1956-11-01
1956,12,26.361,0.619,3,1956-12-01
1957,1,26.51,0.523,3,1957-01-01
1957,2,26.567,0.444,3,1957-02-01
1957,3,27.047,0.39,3,1957-03-01
1957,4,27.534,0.32,3,1957-04-01
1957,5,27.55,0.402,3,1957-05-01
1957,6,27.432000000000002,0.543,3,1957-06-01
1957,7,26.791,0.774,3,1957-07-01
1957,8,26.703000000000003,0.749,3,1957-08-01
1957,9,26.923,0.571,3,1957-09-01
1957,10,27.004,0.412,3,1957-10-01
1957,11,27.116,0.66,3,1957-11-01
1957,12,26.827,0.485,3,1957-12-01
1958,1,26.887,0.41,3,1958-01-01
1958,2,26.924,0.51,3,1958-02-01
1958,3,27.423000000000002,0.371,3,1958-03-01
1958,4,27.628,0.405,3,1958-04-01
1958,5,27.596,0.573,3,1958-05-01
1958,6,27.507,0.327,3,1958-06-01
1958,7,27.063,0.395,3,1958-07-01
1958,8,26.626,0.543,3,1958-08-01
1958,9,26.942999999999998,0.163,3,1958-09-01
1958,10,26.811,0.37,3,1958-10-01
1958,11,26.912000000000003,0.435,3,1958-11-01
1958,12,26.342000000000002,0.559,3,1958-12-01
1959,1,26.662000000000003,0.453,3,1959-01-01
1959,2,27.04,0.499,3,1959-02-01
1959,3,27.243000000000002,0.552,3,1959-03-01
1959,4,27.279999999999998,0.615,3,1959-04-01
1959,5,27.452,0.405,3,1959-05-01
1959,6,27.231,0.417,3,1959-06-01
1959,7,26.82,0.802,3,1959-07-01
1959,8,26.788,0.901,3,1959-08-01
1959,9,26.938,0.299,3,1959-09-01
1959,10,27.145000000000003,0.712,3,1959-10-01
1959,11,26.93,0.516,3,1959-11-01
1959,12,26.439,0.435,3,1959-12-01
1960,1,26.042,0.519,3,1960-01-01
1960,2,26.335,0.522,3,1960-02-01
1960,3,27.295,0.377,3,1960-03-01
1960,4,27.249,0.319,3,1960-04-01
1960,5,27.578,0.243,3,1960-05-01
1960,6,27.161,0.24,3,1960-06-01
1960,7,26.907,0.203,3,1960-07-01
1960,8,26.989,0.237,3,1960-08-01
1960,9,26.88,0.259,3,1960-09-01
1960,10,27.004,0.219,3,1960-10-01
1960,11,26.596,0.359,3,1960-11-01
1960,12,26.785,0.189,3,1960-12-01
1961,1,25.98,0.243,3,1961-01-01
1961,2,26.53,0.411,3,1961-02-01
1961,3,27.166,0.236,3,1961-03-01
1961,4,27.259,0.389,3,1961-04-01
1961,5,27.336000000000002,0.212,3,1961-05-01
1961,6,26.604000000000003,0.316,3,1961-06-01
1961,7,26.325,0.355,3,1961-07-01
1961,8,26.091,0.425,3,1961-08-01
1961,9,26.587,0.266,3,1961-09-01
1961,10,27.138,0.51,3,1961-10-01
1961,11,27.137,0.25,3,1961-11-01
1961,12,26.729,0.205,3,1961-12-01
1962,1,26.17,0.201,3,1962-01-01
1962,2,26.338,0.259,3,1962-02-01
1962,3,26.948,0.154,3,1962-03-01
1962,4,27.131,0.356,3,1962-04-01
1962,5,27.779,0.169,3,1962-05-01
1962,6,26.970000000000002,0.368,3,1962-06-01
1962,7,26.616,0.294,3,1962-07-01
1962,8,26.351000000000003,0.298,3,1962-08-01
1962,9,26.633,0.285,3,1962-09-01
1962,10,26.78,0.202,3,1962-10-01
1962,11,26.904,0.215,3,1962-11-01
1962,12,26.322,0.378,3,1962-12-01
1963,1,25.551000000000002,0.496,3,1963-01-01
1963,2,26.055,0.428,3,1963-02-01
1963,3,26.786,0.178,3,1963-03-01
1963,4,27.474999999999998,0.377,3,1963-04-01
1963,5,27.768,0.163,3,1963-05-01
1963,6,27.323,0.381,3,1963-06-01
1963,7,26.586,0.267,3,1963-07-01
1963,8,25.999000000000002,0.296,3,1963-08-01
1963,9,26.61,0.395,3,1963-09-01
1963,10,27.265,0.265,3,1963-10-01
1963,11,27.379,0.192,3,1963-11-01
1963,12,26.92,0.227,3,1963-12-01
1964,1,27.17,0.324,3,1964-01-01
1964,2,27.206,0.341,3,1964-02-01
1964,3,27.12,0.491,3,1964-03-01
1964,4,27.351,0.282,3,1964-04-01
1964,5,27.723,0.231,3,1964-05-01
1964,6,27.098000000000003,0.145,3,1964-06-01
1964,7,26.799,0.289,3,1964-07-01
1964,8,26.728,0.259,3,1964-08-01
1964,9,26.855999999999998,0.313,3,1964-09-01
1964,10,26.129,0.477,3,1964-10-01
1964,11,26.41,0.319,3,1964-11-01
1964,12,26.218,0.317,3,1964-12-01
1965,1,25.418000000000003,0.237,3,1965-01-01
1965,2,26.463,0.376,3,1965-02-01
1965,3,26.48,0.293,3,1965-03-01
1965,4,27.243,0.304,3,1965-04-01
1965,5,27.525000000000002,0.243,3,1965-05-01
1965,6,27.262,0.292,3,1965-06-01
1965,7,26.47,0.383,3,1965-07-01
1965,8,26.718,0.211,3,1965-08-01
1965,9,27.108999999999998,0.369,3,1965-09-01
1965,10,27.349,0.45,3,1965-10-01
1965,11,27.166,0.276,3,1965-11-01
1965,12,26.87,0.212,3,1965-12-01
1966,1,26.740000000000002,0.34,3,1966-01-01
1966,2,26.896,0.409,3,1966-02-01
1966,3,27.285,0.188,3,1966-03-01
1966,4,27.595,0.379,3,1966-04-01
1966,5,27.831,0.354,3,1966-05-01
1966,6,26.997,0.237,3,1966-06-01
1966,7,26.877,0.317,3,1966-07-01
1966,8,27.067,0.294,3,1966-08-01
1966,9,27.266,0.348,3,1966-09-01
1966,10,26.825000000000003,0.32,3,1966-10-01
1966,11,27.05,0.163,3,1966-11-01
1966,12,26.580000000000002,0.183,3,1966-12-01
1967,1,26.416,0.237,3,1967-01-01
1967,2,26.528,0.513,3,1967-02-01
1967,3,27.151000000000003,0.459,3,1967-03-01
1967,4,27.244,0.304,3,1967-04-01
1967,5,27.778000000000002,0.317,3,1967-05-01
1967,6,27.351000000000003,0.217,3,1967-06-01
1967,7,26.762999999999998,0.444,3,1967-07-01
1967,8,26.981,0.365,3,1967-08-01
1967,9,27.125,0.343,3,1967-09-01
1967,10,27.445,0.272,3,1967-10-01
1967,11,27.072000000000003,0.159,3,1967-11-01
1967,12,26.432000000000002,0.229,3,1967-12-01
1968,1,26.009,0.34,3,1968-01-01
1968,2,26.33,0.257,3,1968-02-01
1968,3,27.226000000000003,0.243,3,1968-03-01
1968,4,27.518,0.228,3,1968-04-01
1968,5,27.506,0.245,3,1968-05-01
1968,6,27.105,0.345,3,1968-06-01
1968,7,26.74,0.274,3,1968-07-01
1968,8,26.531000000000002,0.271,3,1968-08-01
1968,9,26.983999999999998,0.322,3,1968-09-01
1968,10,26.770000000000003,0.35,3,1968-10-01
1968,11,26.836000000000002,0.258,3,1968-11-01
1968,12,26.491,0.207,3,1968-12-01
1969,1,26.954,0.218,3,1969-01-01
1969,2,26.988,0.323,3,1969-02-01
1969,3,27.756,0.269,3,1969-03-01
1969,4,27.631999999999998,0.29,3,1969-04-01
1969,5,28.072,0.211,3,1969-05-01
1969,6,27.519000000000002,0.183,3,1969-06-01
1969,7,27.062,0.281,3,1969-07-01
1969,8,26.956000000000003,0.283,3,1969-08-01
1969,9,26.977,0.241,3,1969-09-01
1969,10,26.978,0.25,3,1969-10-01
1969,11,26.92,0.253,3,1969-11-01
1969,12,26.651,0.316,3,1969-12-01
1970,1,26.648,0.329,3,1970-01-01
1970,2,27.041999999999998,0.328,3,1970-02-01
1970,3,27.562,0.333,3,1970-03-01
1970,4,27.581,0.415,3,1970-04-01
1970,5,27.605,0.279,3,1970-05-01
1970,6,27.309,0.285,3,1970-06-01
1970,7,26.929,0.433,3,1970-07-01
1970,8,26.959000000000003,0.224,3,1970-08-01
1970,9,26.753999999999998,0.74,3,1970-09-01
1970,10,27.073,0.203,3,1970-10-01
1970,11,26.703,0.249,3,1970-11-01
1970,12,26.305,0.241,3,1970-12-01
1971,1,26.249000000000002,0.312,3,1971-01-01
1971,2,26.294999999999998,0.379,3,1971-02-01
1971,3,26.896,0.303,3,1971-03-01
1971,4,27.538999999999998,0.443,3,1971-04-01
1971,5,27.587,0.635,3,1971-05-01
1971,6,27.268,0.32,3,1971-06-01
1971,7,27.009,0.276,3,1971-07-01
1971,8,27.045,0.177,3,1971-08-01
1971,9,27.136,0.216,3,1971-09-01
1971,10,26.411,0.371,3,1971-10-01
1971,11,26.368000000000002,0.255,3,1971-11-01
1971,12,26.547,0.164,3,1971-12-01
1972,1,25.866,0.366,3,1972-01-01
1972,2,26.951,0.371,3,1972-02-01
1972,3,26.827,0.365,3,1972-03-01
1972,4,27.458,0.266,3,1972-04-01
1972,5,27.591,0.292,3,1972-05-01
1972,6,27.405,0.255,3,1972-06-01
1972,7,27.008,0.423,3,1972-07-01
1972,8,27.373,0.277,3,1972-08-01
1972,9,27.184,0.44,3,1972-09-01
1972,10,27.426000000000002,0.292,3,1972-10-01
1972,11,27.591,0.146,3,1972-11-01
1972,12,27.271,0.373,3,1972-12-01
1973,1,26.949,0.356,3,1973-01-01
1973,2,27.371,0.433,3,1973-02-01
1973,3,27.369000000000003,0.196,3,1973-03-01
1973,4,27.968999999999998,0.29,3,1973-04-01
1973,5,27.798000000000002,0.274,3,1973-05-01
1973,6,27.602,0.195,3,1973-06-01
1973,7,27.298,0.267,3,1973-07-01
1973,8,27.129,0.328,3,1973-08-01
1973,9,26.593,0.239,3,1973-09-01
1973,10,26.813000000000002,0.268,3,1973-10-01
1973,11,26.71,0.273,3,1973-11-01
1973,12,26.154,0.124,3,1973-12-01
1974,1,25.522000000000002,0.208,3,1974-01-01
1974,2,26.238,0.141,3,1974-02-01
1974,3,26.914,0.387,3,1974-03-01
1974,4,27.554,0.217,3,1974-04-01
1974,5,27.669,0.212,3,1974-05-01
1974,6,27.222,0.216,3,1974-06-01
1974,7,26.886,0.186,3,1974-07-01
1974,8,26.966,0.216,3,1974-08-01
1974,9,26.535999999999998,0.341,3,1974-09-01
1974,10,26.556,0.293,3,1974-10-01
1974,11,26.683,0.169,3,1974-11-01
1974,12,26.400000000000002,0.276,3,1974-12-01
1975,1,26.648,0.197,3,1975-01-01
1975,2,26.604,0.25,3,1975-02-01
1975,3,27.126,0.229,3,1975-03-01
1975,4,27.585,0.451,3,1975-04-01
1975,5,27.631,0.254,3,1975-05-01
1975,6,27.347,0.318,3,1975-06-01
1975,7,26.9,0.261,3,1975-07-01
1975,8,27.104000000000003,0.355,3,1975-08-01
1975,9,26.673,0.17,3,1975-09-01
1975,10,26.394000000000002,0.214,3,1975-10-01
1975,11,26.742,0.081,3,1975-11-01
1975,12,26.351,0.149,3,1975-12-01
1976,1,25.672,0.522,3,1976-01-01
1976,2,26.648,0.349,3,1976-02-01
1976,3,27.020000000000003,0.286,3,1976-03-01
1976,4,27.409,0.198,3,1976-04-01
1976,5,27.663,0.291,3,1976-05-01
1976,6,27.058,0.418,3,1976-06-01
1976,7,26.727,0.565,3,1976-07-01
1976,8,27.275000000000002,0.528,3,1976-08-01
1976,9,27.418,0.352,3,1976-09-01
1976,10,26.904,0.492,3,1976-10-01
1976,11,26.635,0.485,3,1976-11-01
1976,12,26.982,0.263,3,1976-12-01
1977,1,26.532,0.291,3,1977-01-01
1977,2,26.435,0.275,3,1977-02-01
1977,3,27.023000000000003,0.221,3,1977-03-01
1977,4,27.63,0.189,3,1977-04-01
1977,5,27.897000000000002,0.477,3,1977-05-01
1977,6,27.028000000000002,0.165,3,1977-06-01
1977,7,27.092,0.186,3,1977-07-01
1977,8,27.026000000000003,0.358,3,1977-08-01
1977,9,27.011,0.282,3,1977-09-01
1977,10,27.847,0.375,3,1977-10-01
1977,11,27.448,0.234,3,1977-11-01
1977,12,26.819,0.093,3,1977-12-01
1978,1,26.717000000000002,0.225,3,1978-01-01
1978,2,27.146,0.391,3,1978-02-01
1978,3,27.372000000000003,0.342,3,1978-03-01
1978,4,27.579,0.121,3,1978-04-01
1978,5,28.02,0.168,3,1978-05-01
1978,6,27.108,0.193,3,1978-06-01
1978,7,26.634999999999998,0.44,3,1978-07-01
1978,8,27.007,0.137,3,1978-08-01
1978,9,26.503,0.429,3,1978-09-01
1978,10,26.548000000000002,0.323,3,1978-10-01
1978,11,26.914,0.272,3,1978-11-01
1978,12,26.262,0.242,3,1978-12-01
1979,1,26.655,0.198,3,1979-01-01
1979,2,26.983,0.25,3,1979-02-01
1979,3,27.378,0.209,3,1979-03-01
1979,4,27.762,0.345,3,1979-04-01
1979,5,28.096,0.405,3,1979-05-01
1979,6,27.366,0.334,3,1979-06-01
1979,7,26.596,0.487,3,1979-07-01
1979,8,26.743000000000002,0.214,3,1979-08-01
1979,9,26.944,0.262,3,1979-09-01
1979,10,27.044,0.241,3,1979-10-01
1979,11,27.127000000000002,0.42,3,1979-11-01
1979,12,26.241,0.114,3,1979-12-01
1980,1,26.503,0.197,3,1980-01-01
1980,2,26.805,0.419,3,1980-02-01
1980,3,27.199,0.309,3,1980-03-01
1980,4,27.602,0.56,3,1980-04-01
1980,5,28.219,0.203,3,1980-05-01
1980,6,27.728,0.435,3,1980-06-01
1980,7,27.249,0.302,3,1980-07-01
1980,8,26.643,0.545,3,1980-08-01
1980,9,27.248,0.213,3,1980-09-01
1980,10,26.626,0.351,3,1980-10-01
1980,11,26.559,0.36,3,1980-11-01
1980,12,26.244,0.179,3,1980-12-01
1981,1,25.779,0.185,3,1981-01-01
1981,2,26.607,0.106,3,1981-02-01
1981,3,27.306,0.26,3,1981-03-01
1981,4,27.336,0.322,3,1981-04-01
1981,5,27.665,0.259,3,1981-05-01
1981,6,27.602,0.315,3,1981-06-01
1981,7,26.841,0.165,3,1981-07-01
1981,8,27.137,0.12,3,1981-08-01
1981,9,26.704,0.309,3,1981-09-01
1981,10,26.799000000000003,0.196,3,1981-10-01
1981,11,26.703,0.206,3,1981-11-01
1981,12,26.493000000000002,0.225,3,1981-12-01
1982,1,25.882,0.254,3,1982-01-01
1982,2,26.791999999999998,0.238,3,1982-02-01
1982,3,27.066000000000003,0.187,3,1982-03-01
1982,4,27.297,0.2,3,1982-04-01
1982,5,27.906,0.287,3,1982-05-01
1982,6,27.34,0.309,3,1982-06-01
1982,7,26.701999999999998,0.246,3,1982-07-01
1982,8,26.560000000000002,0.138,3,1982-08-01
1982,9,27.003,0.154,3,1982-09-01
1982,10,27.25,0.171,3,1982-10-01
1982,11,27.841,0.41,3,1982-11-01
1982,12,27.150000000000002,0.174,3,1982-12-01
1983,1,26.774,0.186,3,1983-01-01
1983,2,27.289,0.136,3,1983-02-01
1983,3,28.017000000000003,0.214,3,1983-03-01
1983,4,28.075,0.174,3,1983-04-01
1983,5,27.819,0.218,3,1983-05-01
1983,6,27.833000000000002,0.264,3,1983-06-01
1983,7,27.088,0.18,3,1983-07-01
1983,8,27.179000000000002,0.149,3,1983-08-01
1983,9,27.469,0.322,3,1983-09-01
1983,10,26.988000000000003,0.375,3,1983-10-01
1983,11,26.723000000000003,0.215,3,1983-11-01
1983,12,26.568,0.242,3,1983-12-01
1984,1,26.083000000000002,0.169,3,1984-01-01
1984,2,26.419,0.144,3,1984-02-01
1984,3,26.792,0.189,3,1984-03-01
1984,4,27.207,0.327,3,1984-04-01
1984,5,27.244,0.288,3,1984-05-01
1984,6,27.098000000000003,0.28,3,1984-06-01
1984,7,26.573,0.296,3,1984-07-01
1984,8,26.721,0.263,3,1984-08-01
1984,9,26.096,0.239,3,1984-09-01
1984,10,26.574,0.246,3,1984-10-01
1984,11,26.618000000000002,0.19,3,1984-11-01
1984,12,26.196,0.216,3,1984-12-01
1985,1,26.411,0.184,3,1985-01-01
1985,2,27.28,0.125,3,1985-02-01
1985,3,27.283,0.204,3,1985-03-01
1985,4,27.383,0.214,3,1985-04-01
1985,5,27.686,0.195,3,1985-05-01
1985,6,27.052,0.187,3,1985-06-01
1985,7,26.326,0.385,3,1985-07-01
1985,8,26.797,0.277,3,1985-08-01
1985,9,26.756,0.124,3,1985-09-01
1985,10,26.573,0.31,3,1985-10-01
1985,11,26.990000000000002,0.353,3,1985-11-01
1985,12,26.699,0.208,3,1985-12-01
1986,1,26.169,0.209,3,1986-01-01
1986,2,26.592,0.221,3,1986-02-01
1986,3,26.918000000000003,0.17,3,1986-03-01
1986,4,27.387999999999998,0.211,3,1986-04-01
1986,5,28.025000000000002,0.201,3,1986-05-01
1986,6,27.416,0.234,3,1986-06-01
1986,7,26.686,0.339,3,1986-07-01
1986,8,26.575000000000003,0.259,3,1986-08-01
1986,9,26.541999999999998,0.147,3,1986-09-01
1986,10,26.658,0.289,3,1986-10-01
1986,11,26.413,0.221,3,1986-11-01
1986,12,26.791,0.23,3,1986-12-01
1987,1,26.197000000000003,0.164,3,1987-01-01
1987,2,26.544999999999998,0.156,3,1987-02-01
